person_id,bloc,birth,death,sex,deg,n_dyn_4hop,n_nodes_4hop,mother_pre_deg,mother_n_dyn_4hop,mother_n_nodes_4hop,father_pre_deg,father_n_dyn_4hop,father_n_nodes_4hop,mgf_pre_deg,mgf_n_dyn_4hop,mgf_n_nodes_4hop
p11394.htm#i113931,B1,1120,1168,M,2,6,158,12.0,8.0,115.0,9.0,7.0,85.0,4.0,8.0,148.0
p773.htm#i7723,B1,1300,1369,M,7,11,225,7.0,4.0,173.0,7.0,4.0,190.0,13.0,6.0,230.0
p32576.htm#i325759,B6,1263,1298,M,3,7,63,4.0,10.0,80.0,3.0,8.0,42.0,7.0,9.0,97.0
p16403.htm#i164027,B1,1296,1309,M,2,3,84,4.0,6.0,130.0,3.0,3.0,73.0,17.0,8.0,243.0
p11378.htm#i113772,B4,1231,1268,M,4,6,118,5.0,7.0,96.0,7.0,7.0,115.0,6.0,9.0,116.0
p46548.htm#i465474,B34,1127,1190,M,2,13,156,2.0,16.0,205.0,3.0,13.0,122.0,29.0,22.0,382.0
p11404.htm#i114040,B1,1200,1247,M,4,4,174,5.0,3.0,67.0,6.0,3.0,100.0,6.0,2.0,52.0
p4271.htm#i42709,B34,1230,1258,M,5,7,85,6.0,7.0,136.0,6.0,5.0,85.0,3.0,8.0,121.0
p11885.htm#i118846,B38,1272,1320,M,2,4,32,3.0,7.0,63.0,2.0,3.0,22.0,5.0,10.0,77.0
p4218.htm#i42175,B27,1166,1204,M,2,8,97,3.0,13.0,162.0,3.0,9.0,134.0,10.0,16.0,287.0
p11476.htm#i114751,B1,1218,1269,M,1,1,30,,,,2.0,3.0,36.0,,,
p4186.htm#i41856,B1,1256,1304,M,2,3,86,3.0,7.0,117.0,1.0,3.0,38.0,12.0,9.0,260.0
p4180.htm#i41798,B16,1262,1332,M,2,4,57,5.0,4.0,28.0,6.0,6.0,65.0,1.0,2.0,15.0
p41834.htm#i418339,B25,1256,1316,M,4,2,16,2.0,2.0,11.0,2.0,4.0,23.0,1.0,1.0,4.0
p10544.htm#i105440,B1,1096,1131,M,5,7,80,5.0,5.0,52.0,6.0,6.0,94.0,1.0,2.0,24.0
p417.htm#i4169,B26,1172,1250,M,2,2,27,,,,1.0,4.0,37.0,,,
p10550.htm#i105497,B1,1250,1300,M,2,3,105,3.0,3.0,67.0,4.0,6.0,147.0,1.0,2.0,19.0
p36888.htm#i368873,B36,1231,1290,M,2,8,66,3.0,5.0,34.0,4.0,8.0,64.0,2.0,3.0,16.0
p26758.htm#i267572,B25,1281,1336,M,2,1,5,,,,1.0,1.0,10.0,,,
p466.htm#i4659,B151,1274,1348,M,4,4,38,1.0,1.0,1.0,2.0,2.0,25.0,1.0,1.0,1.0
p10085.htm#i100845,B4,1279,1341,M,6,13,215,3.0,5.0,102.0,3.0,5.0,153.0,4.0,6.0,144.0
p59219.htm#i592184,B0,1300,1334,M,4,6,88,3.0,2.0,53.0,3.0,2.0,61.0,5.0,3.0,89.0
p10774.htm#i107734,B34,1142,1209,M,4,8,109,2.0,2.0,24.0,3.0,3.0,43.0,2.0,2.0,10.0
p64794.htm#i647935,B34,1279,1338,M,2,11,100,6.0,12.0,69.0,6.0,8.0,82.0,5.0,11.0,71.0
p11289.htm#i112882,B1,1274,1312,M,4,4,84,3.0,3.0,44.0,4.0,4.0,139.0,1.0,3.0,13.0
p33518.htm#i335174,B25,1145,1205,M,2,4,67,4.0,4.0,37.0,4.0,6.0,73.0,2.0,4.0,16.0
p487.htm#i4866,B27,1194,1264,M,9,14,262,3.0,5.0,61.0,4.0,5.0,44.0,6.0,9.0,117.0
p4179.htm#i41786,B16,1249,1268,M,2,5,92,5.0,6.0,167.0,3.0,6.0,103.0,4.0,5.0,165.0
p41019.htm#i410184,B34,1198,1258,M,4,10,52,1.0,6.0,14.0,3.0,7.0,35.0,,,
p4282.htm#i42818,B1,1264,1264,M,2,4,75,4.0,6.0,163.0,4.0,4.0,93.0,9.0,8.0,233.0
p740.htm#i7395,B1,1293,1315,M,3,5,162,3.0,6.0,154.0,4.0,8.0,172.0,8.0,6.0,247.0
p56808.htm#i568079,B3,1284,1339,M,3,3,16,,,,2.0,1.0,11.0,,,
p1963.htm#i19623,B26,1291,1319,M,3,5,37,3.0,2.0,24.0,4.0,4.0,33.0,4.0,2.0,20.0
p1961.htm#i19609,B26,1197,1242,M,6,4,31,4.0,3.0,21.0,3.0,3.0,23.0,4.0,3.0,23.0
p357.htm#i3562,B34,1252,1286,M,5,15,203,4.0,17.0,264.0,4.0,15.0,258.0,12.0,17.0,240.0
p453.htm#i4522,B4,1100,1171,M,5,3,48,,,,1.0,2.0,9.0,,,
p930.htm#i9300,B36,1210,1263,M,7,8,108,5.0,2.0,34.0,5.0,3.0,59.0,2.0,2.0,21.0
p363.htm#i3630,B1,1238,1299,M,10,4,181,3.0,5.0,134.0,3.0,5.0,114.0,7.0,8.0,207.0
p44942.htm#i449414,B27,1210,1270,M,5,2,34,2.0,2.0,20.0,3.0,3.0,45.0,1.0,1.0,9.0
p60229.htm#i602287,B3,1239,1299,M,2,1,6,,,,1.0,1.0,5.0,,,
p11428.htm#i114274,B1,1167,1200,M,4,4,94,4.0,4.0,76.0,6.0,5.0,140.0,2.0,4.0,51.0
p365.htm#i3646,B0,1172,1205,M,5,9,183,6.0,11.0,199.0,5.0,7.0,138.0,11.0,12.0,267.0
p368.htm#i3674,B4,1201,1253,M,9,7,139,2.0,7.0,63.0,1.0,5.0,91.0,6.0,8.0,105.0
p60459.htm#i604583,B0,1275,1355,M,4,4,60,1.0,3.0,38.0,3.0,8.0,105.0,,,
p10283.htm#i102823,B25,1143,1203,M,1,5,50,,,,5.0,8.0,75.0,,,
p10260.htm#i102595,B3,1135,1195,M,4,5,54,3.0,3.0,24.0,7.0,4.0,33.0,1.0,2.0,18.0
p11529.htm#i115284,B4,1102,1143,M,1,3,50,,,,4.0,4.0,77.0,,,
p11299.htm#i112984,B1,1073,1103,M,7,3,65,0.0,1.0,0.0,3.0,5.0,62.0,,,
p4047.htm#i40470,B34,1116,1170,M,3,10,93,3.0,8.0,89.0,3.0,7.0,38.0,8.0,11.0,173.0
p10193.htm#i101927,B34,1245,1296,M,8,17,382,6.0,17.0,212.0,6.0,25.0,341.0,7.0,10.0,160.0
p49171.htm#i491701,B38,1214,1274,M,4,1,24,,,,2.0,1.0,16.0,,,
p11461.htm#i114601,B1,1105,1180,M,3,3,85,,,,2.0,2.0,44.0,,,
p11303.htm#i113029,B1,1174,1204,M,4,1,45,2.0,1.0,34.0,4.0,3.0,53.0,,,
p11395.htm#i113948,B1,1184,1225,M,2,7,134,4.0,8.0,135.0,5.0,6.0,128.0,7.0,11.0,174.0
p10678.htm#i106774,B4,1126,1178,M,2,9,111,1.0,5.0,23.0,4.0,9.0,154.0,,,
p11410.htm#i114092,B1,1101,1131,M,3,8,79,3.0,8.0,112.0,4.0,7.0,94.0,14.0,11.0,184.0
p13744.htm#i137439,B112,1247,1284,M,5,9,77,3.0,9.0,121.0,3.0,8.0,62.0,14.0,14.0,200.0
p56907.htm#i569067,B0,1265,1336,M,4,3,46,3.0,1.0,32.0,3.0,1.0,64.0,2.0,1.0,12.0
p11330.htm#i113295,B4,1071,1127,M,6,12,168,3.0,11.0,125.0,4.0,8.0,91.0,10.0,12.0,214.0
p10459.htm#i104589,B4,1243,1288,M,5,12,183,9.0,23.0,341.0,8.0,13.0,181.0,22.0,35.0,602.0
p66755.htm#i667541,B15,1214,1291,M,3,2,22,3.0,2.0,15.0,4.0,2.0,18.0,1.0,2.0,10.0
p26680.htm#i266797,B25,1294,1352,M,3,2,10,,,,1.0,1.0,6.0,,,
p22388.htm#i223880,B27,1259,1315,M,2,1,22,,,,2.0,2.0,25.0,,,
p10242.htm#i102414,B34,1075,1137,M,3,6,101,,,,,,,,,
p4190.htm#i41897,B4,1260,1262,M,2,5,89,3.0,5.0,126.0,6.0,7.0,161.0,16.0,5.0,194.0
p33374.htm#i333733,B25,1260,1315,M,2,3,24,,,,2.0,5.0,64.0,,,
p64201.htm#i642010,B36,1255,1316,M,2,6,64,2.0,3.0,24.0,3.0,6.0,42.0,2.0,2.0,17.0
p4790.htm#i47894,B36,1204,1264,M,3,9,88,4.0,12.0,111.0,3.0,8.0,55.0,12.0,16.0,223.0
p16225.htm#i162243,B34,1118,1148,M,4,7,140,3.0,6.0,103.0,3.0,6.0,121.0,8.0,7.0,140.0
p10192.htm#i101911,B34,1273,1284,M,2,7,182,10.0,8.0,238.0,10.0,13.0,314.0,17.0,10.0,300.0
p810.htm#i8093,B1,1284,1341,M,2,11,171,5.0,8.0,186.0,5.0,5.0,191.0,11.0,10.0,211.0
p60449.htm#i604486,B0,1195,1246,M,5,4,152,3.0,3.0,123.0,4.0,4.0,98.0,12.0,5.0,178.0
p15563.htm#i155621,B25,1197,1253,M,2,4,53,3.0,4.0,36.0,3.0,4.0,62.0,3.0,2.0,24.0
p66755.htm#i667548,B15,1275,1335,M,1,2,17,,,,2.0,2.0,16.0,,,
p10462.htm#i104619,B34,1181,1181,M,2,10,110,4.0,19.0,238.0,3.0,10.0,134.0,20.0,31.0,412.0
p60445.htm#i604445,B0,1070,1138,M,3,2,94,4.0,2.0,68.0,5.0,6.0,125.0,,,
p31424.htm#i314233,B27,1114,1140,M,2,4,26,2.0,4.0,19.0,3.0,7.0,59.0,1.0,2.0,7.0
p11860.htm#i118593,B27,1239,1297,M,3,4,47,3.0,3.0,36.0,3.0,2.0,23.0,3.0,3.0,38.0
p10193.htm#i101928,B34,1247,1256,M,2,13,185,7.0,17.0,220.0,7.0,25.0,354.0,7.0,10.0,165.0
p11426.htm#i114259,B1,1137,1150,M,2,3,66,3.0,3.0,58.0,3.0,6.0,97.0,4.0,3.0,43.0
p536.htm#i5354,B1,1257,1323,M,7,10,233,4.0,14.0,252.0,5.0,7.0,153.0,13.0,16.0,359.0
p746.htm#i7452,B1,1273,1316,M,4,5,135,2.0,4.0,92.0,9.0,10.0,258.0,1.0,1.0,39.0
p360.htm#i3600,B4,1272,1337,M,7,9,225,7.0,6.0,172.0,7.0,7.0,205.0,4.0,6.0,203.0
p15193.htm#i151922,B16,1273,1348,M,3,3,35,,,,2.0,4.0,35.0,,,
p10282.htm#i102811,solo_PL6672,1222,1275,M,3,4,18,2.0,7.0,29.0,0.0,1.0,0.0,2.0,7.0,28.0
p473.htm#i4723,B0,1287,1347,M,6,9,56,3.0,6.0,37.0,6.0,9.0,82.0,1.0,4.0,17.0
p61057.htm#i610567,B3,1252,1307,M,4,1,18,2.0,1.0,10.0,3.0,1.0,16.0,1.0,1.0,7.0
p61057.htm#i610561,B3,1194,1249,M,4,1,28,2.0,1.0,22.0,3.0,3.0,35.0,1.0,1.0,10.0
p15881.htm#i158806,B25,1220,1280,M,3,4,65,,,,2.0,4.0,68.0,,,
p11577.htm#i115765,B25,1146,1223,M,2,4,58,6.0,6.0,78.0,5.0,4.0,42.0,2.0,4.0,42.0
p44926.htm#i449256,B0,1275,1315,M,4,7,80,0.0,1.0,0.0,4.0,6.0,142.0,,,
p4094.htm#i40939,B1,1258,1324,M,4,3,147,5.0,4.0,163.0,5.0,3.0,132.0,7.0,6.0,218.0
p4051.htm#i40502,B26,1292,1352,M,5,12,107,5.0,7.0,86.0,4.0,5.0,60.0,6.0,10.0,136.0
p15013.htm#i150129,B15,1052,1121,M,3,1,10,,,,1.0,1.0,11.0,,,
p11406.htm#i114057,B1,1109,1158,M,2,6,143,8.0,5.0,79.0,5.0,4.0,49.0,4.0,7.0,126.0
p747.htm#i7467,B1,1204,1259,M,2,5,145,5.0,4.0,85.0,4.0,7.0,131.0,7.0,3.0,104.0
p11330.htm#i113291,B4,1113,1162,M,7,4,83,5.0,3.0,42.0,5.0,7.0,68.0,3.0,3.0,20.0
p536.htm#i5355,B1,1236,1279,M,11,7,291,10.0,7.0,154.0,10.0,8.0,182.0,7.0,7.0,140.0
p903.htm#i9030,B1,1240,1302,M,2,5,34,7.0,5.0,17.0,7.0,7.0,50.0,2.0,3.0,12.0
p62.htm#i616,B3,1127,1155,M,2,3,20,8.0,4.0,27.0,7.0,3.0,19.0,1.0,3.0,17.0
p32838.htm#i328374,B34,1279,1335,M,4,7,91,,,,4.0,14.0,210.0,,,
p24434.htm#i244337,B6,1227,1271,M,7,8,112,3.0,8.0,68.0,3.0,6.0,44.0,8.0,9.0,117.0
p10686.htm#i106854,B4,1228,1274,M,5,8,156,3.0,4.0,43.0,5.0,7.0,72.0,5.0,5.0,48.0
p4246.htm#i42456,B0,1196,1220,M,3,3,72,4.0,4.0,80.0,4.0,3.0,114.0,5.0,4.0,112.0
p775.htm#i7747,B1,1294,1359,M,2,4,148,4.0,5.0,148.0,4.0,4.0,192.0,6.0,5.0,148.0
p11386.htm#i113851,B1,1298,1358,M,9,20,227,10.0,5.0,197.0,10.0,5.0,200.0,3.0,5.0,145.0
p19903.htm#i199029,B139,1248,1297,M,3,4,42,2.0,4.0,35.0,3.0,6.0,75.0,1.0,4.0,16.0
p11479.htm#i114788,B1,1219,1233,M,2,1,39,4.0,1.0,34.0,5.0,3.0,43.0,3.0,2.0,44.0
p15150.htm#i151498,B0,1235,1272,M,5,7,88,7.0,5.0,40.0,13.0,8.0,79.0,2.0,3.0,27.0
p54638.htm#i546373,B15,1158,1239,M,1,1,18,,,,3.0,1.0,8.0,,,
p11299.htm#i112988,B1,1096,1136,M,8,4,60,,,,5.0,3.0,61.0,,,
p24827.htm#i248269,B4,1244,1395,M,2,5,59,5.0,5.0,95.0,3.0,5.0,96.0,3.0,5.0,73.0
p40549.htm#i405487,B27,1094,1154,M,2,4,17,3.0,5.0,16.0,5.0,5.0,16.0,,,
p11466.htm#i114651,B1,1224,1262,M,3,1,53,4.0,1.0,33.0,5.0,1.0,74.0,1.0,1.0,15.0
p932.htm#i9313,B4,1203,1268,M,4,5,114,4.0,5.0,40.0,5.0,5.0,87.0,1.0,4.0,15.0
p22080.htm#i220799,B1,1086,1147,M,1,1,14,,,,1.0,4.0,40.0,,,
p86.htm#i856,B26,1242,1278,M,2,5,37,3.0,4.0,23.0,4.0,4.0,30.0,1.0,4.0,14.0
p35347.htm#i353461,B34,1159,1195,M,2,6,96,7.0,14.0,185.0,6.0,6.0,89.0,10.0,14.0,199.0
p375.htm#i3747,B4,1136,1189,M,6,10,190,4.0,5.0,89.0,4.0,5.0,100.0,3.0,5.0,63.0
p17620.htm#i176195,B36,1204,1264,M,6,11,104,4.0,12.0,111.0,3.0,8.0,55.0,12.0,16.0,223.0
p42842.htm#i428420,B11,1289,1322,M,3,12,86,8.0,8.0,93.0,2.0,9.0,62.0,4.0,8.0,67.0
p10201.htm#i102006,B34,1167,1216,M,22,33,490,13.0,24.0,266.0,17.0,27.0,342.0,4.0,19.0,185.0
p58969.htm#i589687,B0,1255,1308,M,12,4,136,3.0,1.0,55.0,6.0,3.0,107.0,,,
p27440.htm#i274397,B25,1280,1359,M,3,1,26,,,,1.0,1.0,1.0,,,
p4808.htm#i48079,B3,1251,1304,M,10,13,168,4.0,8.0,126.0,4.0,10.0,117.0,8.0,11.0,169.0
p10550.htm#i105492,B1,1247,1257,M,2,4,129,6.0,5.0,146.0,5.0,6.0,190.0,7.0,5.0,117.0
p54639.htm#i546382,B15,1240,1295,M,5,2,19,3.0,2.0,14.0,3.0,2.0,17.0,1.0,2.0,11.0
p60449.htm#i604484,B0,1145,1200,M,2,1,31,1.0,1.0,27.0,3.0,2.0,61.0,,,
p32495.htm#i324945,B34,1154,1205,M,2,6,96,5.0,14.0,181.0,4.0,6.0,87.0,10.0,14.0,195.0
p11461.htm#i114602,B1,1156,1194,M,5,2,115,5.0,3.0,114.0,8.0,3.0,126.0,7.0,5.0,116.0
p10670.htm#i106696,B1,1058,1125,M,7,7,110,2.0,4.0,47.0,3.0,7.0,78.0,2.0,3.0,25.0
p18981.htm#i189801,B25,1297,1357,M,5,4,42,3.0,1.0,34.0,3.0,2.0,58.0,1.0,1.0,14.0
p11458.htm#i114576,B1,1066,1126,M,1,1,34,,,,,,,,,
p17015.htm#i170141,B27,1164,1224,M,4,7,65,4.0,4.0,47.0,4.0,8.0,90.0,4.0,4.0,40.0
p10488.htm#i104872,B4,1120,1160,M,2,9,100,0.0,1.0,0.0,3.0,8.0,151.0,,,
p51099.htm#i510987,B15,1266,1322,M,2,1,8,,,,1.0,1.0,4.0,,,
p4284.htm#i42840,B1,1184,1239,M,2,6,38,0.0,1.0,0.0,2.0,6.0,53.0,,,
p13745.htm#i137445,B112,1275,1297,M,2,5,32,3.0,4.0,27.0,3.0,9.0,75.0,3.0,4.0,13.0
p4249.htm#i42490,B4,1269,1329,M,3,16,237,8.0,8.0,161.0,17.0,6.0,184.0,8.0,8.0,207.0
p24820.htm#i248191,B34,1078,1138,M,4,2,19,0.0,1.0,0.0,2.0,4.0,20.0,,,
p475.htm#i4741,B1,1246,1286,M,7,7,234,5.0,8.0,192.0,11.0,10.0,251.0,12.0,9.0,237.0
p2499.htm#i24985,B4,1286,1330,M,3,3,33,1.0,1.0,8.0,3.0,3.0,16.0,,,
p909.htm#i9085,B26,1277,1325,M,8,10,108,3.0,6.0,110.0,3.0,5.0,71.0,10.0,7.0,164.0
p42858.htm#i428578,B17,1167,1226,M,3,2,21,2.0,1.0,13.0,2.0,1.0,14.0,4.0,1.0,14.0
p11342.htm#i113415,B4,1203,1272,M,7,6,183,8.0,12.0,179.0,8.0,7.0,150.0,12.0,14.0,191.0
p11527.htm#i115267,B4,1228,1239,M,2,4,55,4.0,4.0,56.0,6.0,6.0,109.0,5.0,4.0,66.0
p84.htm#i832,B26,1277,1324,M,2,4,30,3.0,3.0,20.0,4.0,5.0,36.0,1.0,2.0,11.0
p59354.htm#i593534,B0,1124,1182,M,9,6,131,5.0,3.0,48.0,5.0,4.0,67.0,1.0,2.0,22.0
p4039.htm#i40381,B0,1220,1279,M,6,5,201,4.0,2.0,65.0,4.0,3.0,103.0,4.0,3.0,67.0
p11464.htm#i114640,B1,1188,1247,M,7,1,91,3.0,3.0,85.0,4.0,3.0,120.0,4.0,5.0,128.0
p14025.htm#i140250,B12,1259,1319,M,4,2,42,4.0,2.0,39.0,4.0,2.0,47.0,5.0,2.0,29.0
p782.htm#i7818,B1,1234,1300,M,2,7,227,9.0,7.0,152.0,9.0,8.0,180.0,7.0,7.0,139.0
p10475.htm#i104746,B34,1180,1240,M,6,14,258,8.0,15.0,176.0,7.0,17.0,200.0,4.0,14.0,190.0
p744.htm#i7437,B1,1269,1291,M,4,2,156,4.0,5.0,182.0,4.0,5.0,147.0,15.0,7.0,279.0
p38686.htm#i386853,B25,1299,1355,M,3,3,27,1.0,1.0,19.0,3.0,1.0,37.0,,,
p40139.htm#i401384,B245,1196,1256,M,4,3,34,1.0,2.0,4.0,2.0,1.0,3.0,2.0,6.0,50.0
p10681.htm#i106808,B4,1126,1184,M,9,10,255,9.0,7.0,143.0,9.0,8.0,152.0,5.0,5.0,91.0
p10470.htm#i104694,B34,1132,1192,M,2,13,128,3.0,16.0,203.0,3.0,13.0,99.0,30.0,23.0,411.0
p458.htm#i4577,B34,1133,1180,M,2,7,30,,,,2.0,2.0,14.0,,,
p63.htm#i622,B3,1113,1166,M,2,4,24,3.0,3.0,16.0,2.0,2.0,8.0,1.0,2.0,8.0
p58843.htm#i588429,B16,1170,1221,M,4,3,21,3.0,3.0,16.0,4.0,5.0,50.0,1.0,2.0,10.0
p26680.htm#i266793,B25,1187,1247,M,2,4,38,,,,1.0,4.0,59.0,,,
p87.htm#i862,B26,1271,1321,M,2,6,38,4.0,4.0,29.0,4.0,6.0,48.0,4.0,2.0,16.0
p24820.htm#i248192,B34,1099,1150,M,1,1,12,,,,1.0,1.0,1.0,,,
p38686.htm#i386857,B25,1270,1328,M,2,4,47,1.0,1.0,26.0,2.0,2.0,45.0,,,
p11417.htm#i114161,B1,1262,1290,M,3,4,117,6.0,2.0,64.0,7.0,3.0,105.0,1.0,2.0,25.0
p59667.htm#i596661,B0,1135,1200,M,3,3,44,4.0,5.0,68.0,4.0,3.0,34.0,9.0,6.0,89.0
p44334.htm#i443334,B25,1300,1360,M,4,4,41,3.0,3.0,38.0,3.0,7.0,69.0,5.0,3.0,16.0
p833.htm#i8327,B0,1255,1314,M,2,8,55,2.0,4.0,35.0,2.0,7.0,36.0,3.0,5.0,32.0
p11412.htm#i114112,B4,1125,1187,M,6,6,81,3.0,4.0,23.0,7.0,4.0,38.0,,,
p10250.htm#i102497,B34,1092,1144,M,11,19,262,4.0,12.0,133.0,8.0,12.0,143.0,2.0,9.0,59.0
p18381.htm#i183810,B34,1116,1173,M,2,5,33,,,,3.0,8.0,63.0,,,
p4198.htm#i41977,B4,1265,1276,M,2,4,105,3.0,6.0,143.0,4.0,5.0,185.0,7.0,7.0,203.0
p58176.htm#i581755,B27,1104,1156,M,2,6,59,3.0,9.0,75.0,3.0,7.0,48.0,5.0,12.0,105.0
p22078.htm#i220778,B1,1056,1108,M,4,4,43,,,,2.0,5.0,70.0,,,
p11413.htm#i114127,B1,1206,1270,M,9,4,213,4.0,4.0,62.0,6.0,5.0,146.0,1.0,3.0,20.0
p10680.htm#i106796,B4,1187,1250,M,5,12,168,4.0,8.0,101.0,5.0,9.0,152.0,6.0,9.0,114.0
p12006.htm#i120051,B44,1265,1311,M,5,6,59,4.0,2.0,26.0,5.0,4.0,47.0,1.0,2.0,15.0
p823.htm#i8228,B34,1161,1185,M,2,10,80,7.0,10.0,80.0,5.0,16.0,158.0,4.0,5.0,33.0
p10274.htm#i102739,B27,1203,1275,M,3,8,39,4.0,9.0,71.0,3.0,7.0,25.0,5.0,11.0,76.0
p10351.htm#i103508,B26,1273,1318,M,6,12,182,10.0,5.0,105.0,11.0,10.0,159.0,3.0,4.0,72.0
p11429.htm#i114286,B4,1092,1148,M,5,6,133,4.0,5.0,46.0,2.0,3.0,30.0,7.0,8.0,92.0
p10768.htm#i107673,B26,1078,1138,M,5,9,55,2.0,7.0,35.0,4.0,8.0,65.0,,,
p4292.htm#i42912,B0,1164,1203,M,4,10,130,4.0,13.0,144.0,4.0,10.0,88.0,11.0,16.0,188.0
p515.htm#i5147,B26,1266,1326,M,1,3,28,,,,0.0,1.0,0.0,,,
p10686.htm#i106859,B34,1220,1257,M,4,11,103,5.0,7.0,56.0,5.0,12.0,137.0,3.0,4.0,36.0
p4209.htm#i42085,B4,1260,1276,M,3,4,135,3.0,5.0,178.0,4.0,5.0,186.0,14.0,8.0,238.0
p469.htm#i4684,B34,1267,1314,M,6,7,76,3.0,8.0,74.0,3.0,7.0,76.0,5.0,13.0,174.0
p11394.htm#i113936,B1,1147,1169,M,2,3,97,4.0,6.0,136.0,5.0,4.0,104.0,11.0,7.0,157.0
p40548.htm#i405471,B260,1190,1227,M,2,7,30,2.0,4.0,42.0,,,,7.0,5.0,53.0
p11363.htm#i113626,B1,1204,1252,M,12,9,248,3.0,7.0,144.0,3.0,13.0,209.0,11.0,7.0,177.0
p4157.htm#i41562,B0,1260,1320,M,5,4,96,3.0,6.0,119.0,3.0,3.0,70.0,13.0,6.0,179.0
p39297.htm#i392962,B4,1070,1130,M,2,2,22,,,,2.0,6.0,14.0,,,
p471.htm#i4708,B0,1300,1347,M,9,14,118,1.0,2.0,36.0,3.0,2.0,68.0,,,
p59444.htm#i594433,B0,1234,1284,M,5,2,90,4.0,2.0,73.0,5.0,1.0,75.0,9.0,2.0,84.0
p17009.htm#i170084,B4,1284,1329,M,4,7,132,2.0,2.0,38.0,5.0,6.0,92.0,,,
p42858.htm#i428579,B17,1197,1254,M,2,3,14,,,,2.0,2.0,20.0,,,
p748.htm#i7471,B0,1190,1260,M,13,7,196,3.0,10.0,117.0,3.0,5.0,67.0,9.0,11.0,141.0
p4150.htm#i41497,B1,1243,1302,M,5,4,195,6.0,4.0,101.0,7.0,5.0,97.0,6.0,3.0,76.0
p10462.htm#i104615,B34,1214,1263,M,3,17,227,7.0,24.0,264.0,3.0,12.0,99.0,4.0,16.0,143.0
p10239.htm#i102382,B4,1215,1270,M,14,6,269,4.0,12.0,209.0,4.0,5.0,194.0,15.0,14.0,238.0
p11417.htm#i114170,B0,1278,1313,M,6,5,135,3.0,3.0,73.0,4.0,8.0,112.0,4.0,6.0,97.0
p10253.htm#i102528,B26,1198,1249,M,6,22,310,5.0,12.0,160.0,11.0,16.0,215.0,9.0,19.0,198.0
p57264.htm#i572632,B12,1255,1306,M,4,2,47,3.0,2.0,32.0,3.0,2.0,40.0,5.0,2.0,25.0
p18700.htm#i186996,B26,1260,1308,M,3,7,120,9.0,9.0,186.0,9.0,7.0,137.0,9.0,14.0,254.0
p4186.htm#i41855,B1,1256,1294,M,2,3,82,3.0,7.0,117.0,1.0,3.0,38.0,12.0,9.0,260.0
p4723.htm#i47222,B34,1258,1299,M,5,9,92,6.0,13.0,87.0,6.0,9.0,51.0,7.0,16.0,182.0
p11309.htm#i113084,B1,1254,1291,M,2,3,91,7.0,4.0,117.0,8.0,5.0,121.0,6.0,3.0,82.0
p46548.htm#i465472,B34,1133,1197,M,9,19,198,5.0,16.0,221.0,6.0,13.0,133.0,30.0,23.0,414.0
p32781.htm#i327810,B6,1281,1334,M,2,12,65,3.0,8.0,60.0,4.0,7.0,52.0,9.0,8.0,88.0
p4157.htm#i41569,B1,1292,1353,M,2,7,108,3.0,6.0,138.0,3.0,5.0,141.0,7.0,7.0,252.0
p845.htm#i8444,B0,1300,1360,M,4,6,36,3.0,5.0,35.0,3.0,4.0,35.0,3.0,4.0,44.0
p67276.htm#i672751,B16,1180,1234,M,5,3,70,2.0,2.0,21.0,9.0,2.0,33.0,2.0,2.0,15.0
p4266.htm#i42656,B4,1263,1318,M,3,16,171,8.0,4.0,112.0,13.0,5.0,152.0,,,
p39262.htm#i392615,B26,1097,1157,M,2,3,33,,,,3.0,8.0,40.0,,,
p41835.htm#i418341,B25,1290,1352,M,4,2,13,1.0,1.0,6.0,3.0,2.0,13.0,,,
p10493.htm#i104926,B34,1197,1245,M,2,20,274,3.0,7.0,41.0,8.0,28.0,312.0,,,
p15827.htm#i158269,B27,1088,1175,M,10,8,131,3.0,4.0,37.0,3.0,3.0,25.0,4.0,5.0,82.0
p12002.htm#i120020,B4,1183,1226,M,3,5,157,3.0,8.0,132.0,4.0,8.0,130.0,7.0,8.0,161.0
p10683.htm#i106822,B25,1212,1270,M,4,13,197,6.0,9.0,113.0,3.0,7.0,50.0,12.0,8.0,122.0
p39183.htm#i391824,B6,1099,1159,M,5,1,17,1.0,1.0,9.0,3.0,2.0,16.0,,,
p10782.htm#i107819,B34,1300,1347,M,4,6,73,1.0,3.0,18.0,3.0,5.0,40.0,,,
p909.htm#i9090,B25,1211,1266,M,6,13,170,5.0,9.0,112.0,2.0,7.0,49.0,12.0,8.0,121.0
p743.htm#i7423,B1,1289,1351,M,13,12,237,9.0,8.0,198.0,9.0,5.0,206.0,11.0,10.0,220.0
p49177.htm#i491765,B26,1237,1297,M,4,2,16,,,,0.0,1.0,0.0,,,
p10464.htm#i104637,B1,1184,1213,M,4,13,231,11.0,23.0,278.0,15.0,14.0,237.0,20.0,32.0,426.0
p843.htm#i8424,B0,1173,1217,M,2,5,36,1.0,1.0,1.0,2.0,4.0,43.0,1.0,1.0,1.0
p66334.htm#i663332,B0,1223,1276,M,2,5,50,3.0,5.0,29.0,5.0,8.0,68.0,2.0,3.0,16.0
p10493.htm#i104925,B34,1190,1242,M,2,20,260,2.0,5.0,37.0,6.0,27.0,292.0,,,
p39907.htm#i399070,B26,1211,1271,M,5,5,101,,,,2.0,6.0,50.0,,,
p15526.htm#i155259,B25,1202,1262,M,3,4,44,,,,1.0,4.0,66.0,,,
